onset	duration	trial_type
36.067	9.934	fixation
0	4.431	instruction_text
4.431	31.636	vv_easy_text
50.437	31.623	am_easy_image
82.06	9.938	fixation
46.001	4.436	instruction_image
96.437	31.642	dti
128.079	9.919	fixation
91.998	4.439	instruction_text
174.113	9.883	fixation
137.998	4.437	instruction_image
142.435	31.678	vm_easy_image
188.431	31.695	av_easy_text
220.126	9.872	fixation
183.996	4.435	instruction_text
234.444	31.701	dtc
266.145	9.853	fixation
229.998	4.446	instruction_text
