onset	duration	trial_type
4.613	31.63	am_easy_text
36.243	9.748	fixation
0	4.613	instruction_text
50.425	31.618	am_difficult_text
82.043	9.947	fixation
45.991	4.434	instruction_text
128.062	9.932	fixation
91.99	4.451	instruction_image
96.441	31.621	vv_difficult_image
142.432	31.644	av_difficult_text
174.076	9.915	fixation
137.994	4.438	instruction_text
220.046	9.945	fixation
183.991	4.435	instruction_image
188.426	31.62	vm_easy_image
266.002	9.991	fixation
229.991	4.441	instruction_text
234.432	31.57	vm_difficult_text
280.427	31.478	av_easy_image
311.905	8.087	fixation
275.993	4.434	instruction_image
355.982	8.011	fixation
319.992	4.444	instruction_text
324.436	31.546	vv_easy_text
